source,title,client_name,order_number,pacing_type,start_date,end_date,strategy,monthly,total,rate
mcp-Google_Drive-read_file_content-1790029635167.txt,Buyer Training Practice - Taylor,Buyer Training Practice,,impression,2026-10-01,2026-12-31,D-Behavioral,50000.0,150000.0,2.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Buyer Training Practice - Taylor,Buyer Training Practice,,impression,2026-10-01,2026-12-31,D-Geo-Fencing,10000.0,30000.0,2.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Buyer Training Practice - Taylor,Buyer Training Practice,,impression,2026-10-01,2026-12-31,D-Geo-Retargeting,10000.0,30000.0,2.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Buyer Training Practice - Taylor,Buyer Training Practice,,impression,2026-10-01,2026-12-31,D-Keyword Targeting,50000.0,150000.0,2.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Buyer Training Practice - Taylor,Buyer Training Practice,,impression,2026-10-01,2026-12-31,D-AI Targeting,50000.0,150000.0,2.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Buyer Training Practice - Taylor,Buyer Training Practice,,impression,2026-10-01,2026-12-31,D-Website Retargeting,10000.0,30000.0,2.5
mcp-Google_Drive-read_file_content-1790029635167.txt,"Artman Equipment, Inc.","Artman Equipment, Inc.",,impression,2026-01-05,2026-12-31,SM CTV - Retargeting,5000.0,60000.0,12.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Bud's Auto,Bud's Auto,,impression,2026-02-01,2027-01-31,FB - Retargeting,10000.0,120000.0,4.56
mcp-Google_Drive-read_file_content-1790029635167.txt,Bud's Auto #49440,Bud's Auto #49440,49440,click,2026-08-04,2027-01-31,PPC - Keywords,3969.0,23814.0,0.78
mcp-Google_Drive-read_file_content-1790029635167.txt,Comfort Inn - Somerset,Comfort Inn,,impression,2026-07-01,2026-09-30,FB - Category,40000.0,120000.0,5.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Conzatti's Italian Market,Conzatti's Italian Market,,impression,2026-10-01,2026-12-31,FB - Category,20000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Conzatti's Italian Market,Conzatti's Italian Market,,impression,2026-10-01,2026-12-31,FB - Retargeting,10000.0,30000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Conzatti's Italian Market,Conzatti's Italian Market,,impression,2026-10-01,2026-12-31,FB - Custom Audience Matching,10000.0,30000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Spory's Locksmith,Spory's Locksmith,,impression,2026-06-23,2026-09-23,V - AI,33333.0,100000.0,5.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Spory's Locksmith,Spory's Locksmith,,impression,2026-06-23,2026-09-23,CTV - AI,8333.0,25000.0,10.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Spory's Locksmith,Spory's Locksmith,,impression,2026-06-23,2026-09-23,CTV - Behavioral,8333.0,25000.0,10.0
mcp-Google_Drive-read_file_content-1790029635167.txt,"Midwest Technical Institute - Springfield, IL #31078",Midwest Technical Institute,31078,impression,2023-06-06,2023-09-30,SM OTT - Retargeting,10000.0,40000.0,25.0
mcp-Google_Drive-read_file_content-1790029635167.txt,"Midwest Technical Institute - Springfield, IL #31078",Midwest Technical Institute,31078,impression,2023-06-06,2023-09-30,SM OTT - AI,12500.0,50000.0,25.0
mcp-Google_Drive-read_file_content-1790029635167.txt,"Midwest Technical Institute - Springfield, IL #31078",Midwest Technical Institute,31078,impression,2023-06-06,2023-09-30,SM OTT - Behavioral,12500.0,50000.0,25.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - Moline #31079,Midwest Technical Institute,31079,impression,2023-06-06,2023-12-15,SM OTT - Retargeting,10000.0,40000.0,25.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - Moline #31079,Midwest Technical Institute,31079,impression,2023-06-06,2023-12-15,SM OTT - AI,12500.0,50000.0,25.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - Moline #31079,Midwest Technical Institute,31079,impression,2023-06-06,2023-12-15,SM OTT - Behavioral,12500.0,50000.0,25.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - Moline #31079,Midwest Technical Institute,31079,impression,2025-01-23,2025-02-28,SM OTT - Retargeting,10000.0,20000.0,8.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - Moline #31079,Midwest Technical Institute,31079,impression,2025-01-23,2025-02-28,SM OTT - AI,21667.0,43333.0,8.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - Moline #31079,Midwest Technical Institute,31079,impression,2025-01-23,2025-02-28,SM OTT - Behavioral,15000.0,30000.0,8.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - East Peoria #31080,Midwest Technical Institute,31080,impression,2025-01-23,2025-02-28,SM OTT - Retargeting,10000.0,20000.0,8.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - East Peoria #31080,Midwest Technical Institute,31080,impression,2025-01-23,2025-02-28,SM OTT - AI,21667.0,43333.0,8.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - East Peoria #31080,Midwest Technical Institute,31080,impression,2025-01-23,2025-02-28,SM OTT - Behavioral,15000.0,30000.0,8.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - East Peoria #31080,Midwest Technical Institute,31080,impression,2026-03-01,2026-12-15,SM OTT - Retargeting,10000.0,100000.0,14.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - East Peoria #31080,Midwest Technical Institute,31080,impression,2026-03-01,2026-12-15,SM OTT - AI,25667.0,256667.0,14.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - East Peoria #31080,Midwest Technical Institute,31080,impression,2026-03-01,2026-12-15,SM OTT - Behavioral,15000.0,150000.0,14.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - SP IL,Midwest Technical Institute,,impression,2025-01-23,2025-02-28,SM OTT - Retargeting,10000.0,20000.0,8.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - SP IL,Midwest Technical Institute,,impression,2025-01-23,2025-02-28,SM OTT - AI,21667.0,43333.0,8.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - SP IL,Midwest Technical Institute,,impression,2025-01-23,2025-02-28,SM OTT - Behavioral,15000.0,30000.0,8.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - SP MO,Midwest Technical Institute,,impression,2025-01-23,2025-02-28,SM OTT - Retargeting,10000.0,20000.0,8.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - SP MO,Midwest Technical Institute,,impression,2025-01-23,2025-02-28,SM OTT - AI,21667.0,43333.0,8.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - SP MO,Midwest Technical Institute,,impression,2025-01-23,2025-02-28,SM OTT - Behavioral,15000.0,30000.0,8.0
mcp-Google_Drive-read_file_content-1790029635167.txt,"Midwest Technical Institute - Springfield, MO #30012",Midwest Technical Institute,30012,impression,2023-06-06,2023-09-30,SM OTT - Retargeting,10000.0,40000.0,25.0
mcp-Google_Drive-read_file_content-1790029635167.txt,"Midwest Technical Institute - Springfield, MO #30012",Midwest Technical Institute,30012,impression,2023-06-06,2023-09-30,SM OTT - AI,12500.0,50000.0,25.0
mcp-Google_Drive-read_file_content-1790029635167.txt,"Midwest Technical Institute - Springfield, MO #30012",Midwest Technical Institute,30012,impression,2023-06-06,2023-09-30,SM OTT - Behavioral,12500.0,50000.0,25.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - East Peoria #31080,Midwest Technical Institute,31080,impression,2024-01-17,2024-12-15,SM OTT - Retargeting,10000.0,120000.0,25.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - East Peoria #31080,Midwest Technical Institute,31080,impression,2024-01-17,2024-12-15,SM OTT - AI,13900.0,166800.0,25.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - East Peoria 36525,Midwest Technical Institute,,impression,2024-01-17,2024-12-15,MC - Retargeting,6666.0,79992.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - East Peoria 36525,Midwest Technical Institute,,impression,2024-01-17,2024-12-15,MC - Geo-Fencing,33333.0,400000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - Moline,Midwest Technical Institute,,impression,2024-01-17,2024-12-15,MC - Retargeting,6666.0,79992.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - Moline,Midwest Technical Institute,,impression,2024-01-17,2024-12-15,MC - Geo-Fencing,33333.0,400000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - SP IL,Midwest Technical Institute,,impression,2024-01-17,2024-12-15,MC - Retargeting,6666.0,79992.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - SP IL,Midwest Technical Institute,,impression,2024-01-17,2024-12-15,MC - Geo-Fencing,33333.0,400000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - SP MO,Midwest Technical Institute,,impression,2024-01-17,2024-12-15,MC - Retargeting,6666.0,79992.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Midwest Technical Institute - SP MO,Midwest Technical Institute,,impression,2024-01-17,2024-12-15,MC - Geo-Fencing,33333.0,400000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria #30225,Redding Rancheria #30225,30225,impression,2023-10-04,2023-12-31,SM - B2B B,88235.0,264705.0,3.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria #36571,Redding Rancheria #36571,36571,impression,2024-01-17,2024-12-31,SM - B2B B,117647.0,352941.0,3.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria #36571,Redding Rancheria #36571,36571,impression,2024-01-17,2024-12-31,OTT - B2B B,47619.0,142857.0,13.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria Tribal Health System - Healthcare,Redding Rancheria Tribal Health System,,impression,2023-10-18,2023-10-31,SM - B,80000.0,80000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria Tribal Health System - Healthcare,Redding Rancheria Tribal Health System,,impression,2023-10-18,2023-10-31,SM - AI,117058.0,117058.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria Tribal Health System - Healthcare,Redding Rancheria Tribal Health System,,impression,2023-10-18,2023-10-31,SM - KW,30000.0,30000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria Tribal Health System - Healthcare,Redding Rancheria Tribal Health System,,impression,2023-10-18,2023-10-31,SM - R,10000.0,10000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria Tribal Health System - Healthcare,Redding Rancheria Tribal Health System,,impression,2023-10-18,2023-10-31,SM - GF,5000.0,5000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria Tribal Health System - Healthcare,Redding Rancheria Tribal Health System,,impression,2023-10-18,2023-10-31,SM - GR,5000.0,5000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria Tribal Health System - Healthcare,Redding Rancheria Tribal Health System,,impression,2023-11-08,2023-12-31,SM - B,40000.0,80000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria Tribal Health System - Healthcare,Redding Rancheria Tribal Health System,,impression,2023-11-08,2023-12-31,SM - AI,82000.0,164000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria Tribal Health System - Healthcare,Redding Rancheria Tribal Health System,,impression,2023-11-08,2023-12-31,SM - KW,22706.0,45411.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Shasta County HHSA,Shasta County HHSA,,impression,2023-10-18,2023-11-30,D AI,90000.0,90000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Shasta County HHSA,Shasta County HHSA,,impression,2023-10-18,2023-11-30,D B,60000.0,60000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Shasta County HHSA,Shasta County HHSA,,impression,2023-10-18,2023-11-30,D KW,30000.0,30000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Home Expo #30549,Redding Home Expo #30549,30549,impression,2023-03-14,2023-03-25,SM - B,30000.0,30000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Home Expo #30549,Redding Home Expo #30549,30549,impression,2023-03-14,2023-03-25,SM - KW,20000.0,20000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Home Expo #30549,Redding Home Expo #30549,30549,impression,2023-03-14,2023-03-25,SM - AI,50000.0,50000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Rancheria,Redding Rancheria,,impression,2025-01-15,2025-01-31,OTT - B,35714.0,35714.0,13.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Sunrise Rotary #33508,Redding Sunrise Rotary #33508,33508,impression,2023-08-16,2023-09-15,SM - AI,62000.0,62000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Sunrise Rotary #33508,Redding Sunrise Rotary #33508,33508,impression,2023-08-16,2023-09-15,SM - B,30000.0,30000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Redding Sunrise Rotary #33508,Redding Sunrise Rotary #33508,33508,impression,2023-08-16,2023-09-15,SM - KW,20000.0,20000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Shasta County Sheriff's Office,Shasta County Sheriff's Office,,impression,2022-11-22,2022-12-31,SM - AI,140000.0,140000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Shasta County Sheriff's Office,Shasta County Sheriff's Office,,impression,2022-11-22,2022-12-31,SM - Behavioral,100000.0,100000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Shasta County Sheriff's Office,Shasta County Sheriff's Office,,impression,2022-11-22,2022-12-31,SM - Keyword,40000.0,40000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Shasta District Fair & Event Center #31931,Shasta District Fair & Event Center #31931,31931,impression,2023-05-23,2023-06-19,SM - Behavioral,33333.0,33333.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Shasta District Fair & Event Center #31931,Shasta District Fair & Event Center #31931,31931,impression,2023-05-23,2023-06-19,SM - AI,33333.0,33333.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Shasta District Fair & Event Center #31931,Shasta District Fair & Event Center #31931,31931,impression,2023-05-23,2023-06-19,SM - Keyword,33333.0,33333.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park,WaterWorks Park,,impression,2023-04-14,2023-04-30,SM - AI,60000.0,60000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park,WaterWorks Park,,impression,2023-04-14,2023-04-30,SM - Behavioral,40000.0,40000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park,WaterWorks Park,,impression,2023-04-14,2023-04-30,SM - Keyword,30000.0,30000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park,WaterWorks Park,,impression,2023-04-14,2023-04-30,SM - Retargeting,10000.0,10000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park Local,WaterWorks Park Local,,impression,2023-05-30,2023-06-30,SM - AI,95294.0,95294.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park Local,WaterWorks Park Local,,impression,2023-05-30,2023-06-30,SM - Behavioral,50000.0,50000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park Local,WaterWorks Park Local,,impression,2023-05-30,2023-06-30,SM - Keyword,20000.0,20000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park Local,WaterWorks Park Local,,impression,2023-05-30,2023-06-30,SM - Retargeting,10000.0,10000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park Local,WaterWorks Park Local,,impression,2023-05-30,2023-06-30,SM - Custom Audience,5000.0,5000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park Local,WaterWorks Park Local,,impression,2023-05-30,2023-06-30,SM - Lookalike,5000.0,5000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park OOM,WaterWorks Park OOM,,impression,2023-06-05,2023-06-30,SM - AI,120000.0,120000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park OOM,WaterWorks Park OOM,,impression,2023-06-05,2023-06-30,SM - Behavioral,90000.0,90000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park OOM,WaterWorks Park OOM,,impression,2023-06-05,2023-06-30,SM - Keyword,37647.0,37647.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park OOM,WaterWorks Park OOM,,impression,2023-06-05,2023-06-30,SM - Retargeting,10000.0,10000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park OOM,WaterWorks Park OOM,,impression,2023-06-05,2023-06-30,SM - Custom Audience,5000.0,5000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,WaterWorks Park OOM,WaterWorks Park OOM,,impression,2023-06-05,2023-06-30,SM - Lookalike,5000.0,5000.0,2.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Win-River Resort & Casino #22778,Win-River Resort & Casino #22778,22778,impression,2022-01-10,2022-12-31,OTT with Visit Tracking Categories,80000.0,560000.0,20.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Win-River Resort & Casino #22778,Win-River Resort & Casino #22778,22778,impression,2022-01-10,2022-12-31,OTT with Visit Tracking Geo-Targeting,60000.0,420000.0,20.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Tribal Community Coordinating Center,Tribal Community Coordinating Center,,impression,2024-02-09,2023-06-30,OTT - Native/Tobacco/Wellness Categories,250000.0,1250000.0,20.0
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Albany NY 11.4.26 #55269,Dunham,55269,impression,2026-07-21,2026-08-19,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Albany NY 11.4.26 #55269,Dunham,55269,impression,2026-07-21,2026-08-19,FB/IG - Retargeting,60000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Albany NY 11.4.26 #55269,Dunham,55269,impression,2026-07-21,2026-08-19,FB/IG - Categories,60000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Albany NY 11.4.26 #55269,Dunham,55269,impression,2026-09-14,2026-09-28,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Albany NY 11.4.26 #55269,Dunham,55269,impression,2026-09-14,2026-09-28,FB/IG - Retargeting,10000.0,10000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Albany NY 11.4.26 #55269,Dunham,55269,impression,2026-09-14,2026-09-28,FB/IG - Categories,16666.0,16666.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Cleveland 11.7.26 #54997,Dunham,54997,impression,2026-07-21,2026-08-19,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Cleveland 11.7.26 #54997,Dunham,54997,impression,2026-07-21,2026-08-19,FB/IG - Retargeting,60000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Cleveland 11.7.26 #54997,Dunham,54997,impression,2026-07-21,2026-08-19,FB/IG - Categories,60000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Cleveland 11.7.26 #54997,Dunham,54997,impression,2026-09-14,2026-09-28,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Cleveland 11.7.26 #54997,Dunham,54997,impression,2026-09-14,2026-09-28,FB/IG - Retargeting,10000.0,10000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Cleveland 11.7.26 #54997,Dunham,54997,impression,2026-09-14,2026-09-28,FB/IG - Categories,16666.0,16666.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Estero FL 12.12.26 #55275,Dunham,55275,impression,2026-07-21,2026-08-19,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Estero FL 12.12.26 #55275,Dunham,55275,impression,2026-07-21,2026-08-19,FB/IG - Retargeting,60000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Estero FL 12.12.26 #55275,Dunham,55275,impression,2026-07-21,2026-08-19,FB/IG - Categories,60000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Estero FL 12.12.26 #55275,Dunham,55275,impression,2026-09-14,2026-10-05,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Estero FL 12.12.26 #55275,Dunham,55275,impression,2026-09-14,2026-10-05,FB/IG - Retargeting,20000.0,20000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Estero FL 12.12.26 #55275,Dunham,55275,impression,2026-09-14,2026-10-05,FB/IG - Categories,20000.0,20000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Pensacola FL 12.11.26 #55272,Dunham,55272,impression,2026-07-21,2026-08-19,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Pensacola FL 12.11.26 #55272,Dunham,55272,impression,2026-07-21,2026-08-19,FB/IG - Retargeting,60000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Pensacola FL 12.11.26 #55272,Dunham,55272,impression,2026-07-21,2026-08-19,FB/IG - Categories,60000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Pensacola FL 12.11.26 #55272,Dunham,55272,impression,2026-09-14,2026-10-05,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Pensacola FL 12.11.26 #55272,Dunham,55272,impression,2026-09-14,2026-10-05,FB/IG - Retargeting,20000.0,20000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Pensacola FL 12.11.26 #55272,Dunham,55272,impression,2026-09-14,2026-10-05,FB/IG - Categories,20000.0,20000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Poughkeepsie NY 11.21.26 #55279,Dunham,55279,impression,2026-08-17,2026-09-16,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Poughkeepsie NY 11.21.26 #55279,Dunham,55279,impression,2026-08-17,2026-09-16,FB/IG - Retargeting,50000.0,50000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Poughkeepsie NY 11.21.26 #55279,Dunham,55279,impression,2026-08-17,2026-09-16,FB/IG - Categories,50000.0,50000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Poughkeepsie NY 11.21.26 #55279,Dunham,55279,impression,2026-09-17,2026-09-28,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Poughkeepsie NY 11.21.26 #55279,Dunham,55279,impression,2026-09-17,2026-09-28,FB/IG - Retargeting,10000.0,10000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Poughkeepsie NY 11.21.26 #55279,Dunham,55279,impression,2026-09-17,2026-09-28,FB/IG - Categories,16666.0,16666.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Shreveport LA 12.13.26 #55273,Dunham,55273,impression,2026-07-21,2026-08-19,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Shreveport LA 12.13.26 #55273,Dunham,55273,impression,2026-07-21,2026-08-19,FB/IG - Retargeting,60000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Shreveport LA 12.13.26 #55273,Dunham,55273,impression,2026-07-21,2026-08-19,FB/IG - Categories,60000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Shreveport LA 12.13.26 #55273,Dunham,55273,impression,2026-09-14,2026-09-28,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Shreveport LA 12.13.26 #55273,Dunham,55273,impression,2026-09-14,2026-09-28,FB/IG - Retargeting,10000.0,10000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Shreveport LA 12.13.26 #55273,Dunham,55273,impression,2026-09-14,2026-09-28,FB/IG - Categories,16666.0,16666.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Utica NY 11.21.26 #55274,Dunham,55274,impression,2026-07-21,2026-08-19,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Utica NY 11.21.26 #55274,Dunham,55274,impression,2026-07-21,2026-08-19,FB/IG - Retargeting,60000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Utica NY 11.21.26 #55274,Dunham,55274,impression,2026-07-21,2026-08-19,FB/IG - Categories,60000.0,60000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Utica NY 11.21.26 #55274,Dunham,55274,impression,2026-09-14,2026-09-28,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Utica NY 11.21.26 #55274,Dunham,55274,impression,2026-09-14,2026-09-28,FB/IG - Retargeting,10000.0,10000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Utica NY 11.21.26 #55274,Dunham,55274,impression,2026-09-14,2026-09-28,FB/IG - Categories,16666.0,16666.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Waukegan IL 10.22.26 #55280,Dunham,55280,impression,2026-07-21,2026-08-19,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Waukegan IL 10.22.26 #55280,Dunham,55280,impression,2026-07-21,2026-08-19,FB/IG - Retargeting,50000.0,50000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Waukegan IL 10.22.26 #55280,Dunham,55280,impression,2026-07-21,2026-08-19,FB/IG - Categories,50000.0,50000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Waukegan IL 10.22.26 #55280,Dunham,55280,impression,2026-09-14,2026-09-21,FB/IG - Cross Platform,,,
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Waukegan IL 10.22.26 #55280,Dunham,55280,impression,2026-09-14,2026-09-21,FB/IG - Retargeting,10000.0,10000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Waukegan IL 10.22.26 #55280,Dunham,55280,impression,2026-09-14,2026-09-21,FB/IG - Categories,10000.0,10000.0,3.5
mcp-Google_Drive-read_file_content-1790029635167.txt,Dunham - Wilkes-Barre PA 11.19.26 #55276,Dunham,55276,impression,2026-07-21,2026-08-19,FB/IG - Cross Platform,,,
